store_id,uptime_last_hour(minutes),downtime_last_hour(minutes),uptime_last_day(hours),downtime_last_day(hours),update_last_week(days),downtime_last_week(days)
1898198222319616166,60,0,24,0,7,0
7172730440179813521,60,0,24,0,7,0
2364001532981692239,60,0,24,0,7,0
2140375526641124687,60,0,24,0,7,0
1442963160772984486,60,0,24,0,7,0
8234273159753081342,60,0,24,0,7,0
7233205756400294189,0,60,0,24,0,7
2289103968749336193,60,0,24,0,7,0
5594549218120174459,60,0,24,0,7,0
2044998118361987443,60,0,24,0,7,0
361716544185527290,60,0,24,0,7,0
768992666525847309,60,0,24,0,7,0
4850204515532696415,60,0,24,0,7,0
8429834285088527870,60,0,24,0,7,0
3192627048799455127,0,60,0,24,0,7
548295011926673241,60,0,24,0,7,0
5462798746166483767,60,0,24,0,7,0
3977618889176886581,60,0,24,0,7,0
4980781886232290796,60,0,24,0,7,0
2627249392969556810,60,0,24,0,7,0
2050586918958824129,60,0,24,0,7,0
118180560078308617,60,0,24,0,7,0
2975117558261201058,60,0,24,0,7,0
724510460620675058,60,0,24,0,7,0
1570635880469678418,60,0,24,0,7,0
5483820175624871199,60,0,24,0,7,0
6033078927093216807,60,0,24,0,7,0
3199288788810367360,60,0,24,0,7,0
7202588923969584853,60,0,24,0,7,0
6421416286321404209,60,0,24,0,7,0
6818387988668717003,60,0,24,0,7,0
9211995737466090909,60,0,24,0,7,0
4920096550208389044,60,0,24,0,7,0
1550203968025891397,60,0,24,0,7,0
8447045235971803982,60,0,24,0,7,0
5423470511331929821,60,0,24,0,7,0
435051855806923332,60,0,24,0,7,0
3541353119221923006,60,0,24,0,7,0
6721499373987291092,60,0,24,0,7,0
1996431885715511835,60,0,24,0,7,0
3244416014836413428,60,0,24,0,7,0
9031885127618044000,60,0,24,0,7,0
5555294334474503122,60,0,24,0,7,0
2240093105897642438,60,0,24,0,7,0
5251395236018998652,60,0,24,0,7,0
1843512914997006014,60,0,24,0,7,0
4121315294176263656,60,0,24,0,7,0
5720380353339050384,60,0,24,0,7,0
7548974828245495429,60,0,24,0,7,0
4043114406104046085,60,0,24,0,7,0
1921149783490964896,60,0,24,0,7,0
145932111898266027,0,60,0,24,0,7
8386127488995557401,60,0,24,0,7,0
3285916384111124799,60,0,24,0,7,0
3078545593976422744,60,0,24,0,7,0
657686733087973241,60,0,24,0,7,0
6992375092785473080,60,0,24,0,7,0
7824496333780314988,60,0,24,0,7,0
7681219113084292190,0,60,0,24,1,6
6065745739958044440,60,0,24,0,7,0
6941960659207694021,60,0,24,0,7,0
3046069343275256712,60,0,24,0,7,0
2203844020893136410,60,0,24,0,7,0
8185219830277424365,60,0,24,0,7,0
8886126996371747465,60,0,24,0,7,0
4016766006274076319,60,0,24,0,7,0
5557004658524775227,60,0,24,0,7,0
5769883416209964977,60,0,24,0,7,0
3724315377202128693,60,0,24,0,7,0
3810148142101161901,60,0,24,0,7,0
1193885630958865179,60,0,24,0,7,0
2975973623605520096,60,0,24,0,7,0
3166009110936118442,60,0,24,0,7,0
3270464776727682483,60,0,24,0,7,0
1994150584888533600,60,0,24,0,7,0
4139280937068935419,60,0,24,0,7,0
6238837396367935249,60,0,24,0,7,0
6758064066003305472,60,0,24,0,7,0
6344854658537020671,60,0,24,0,7,0
5553970289224077739,60,0,24,0,7,0
6730677738029971201,0,60,0,24,0,7
8571850359955978025,60,0,24,0,7,0
4424946105527141451,60,0,24,0,7,0
4294215649883136802,60,0,24,0,7,0
2982850244696162903,60,0,24,0,7,0
7931865034804179193,0,60,0,24,0,7
2979399194637860877,0,60,0,24,0,7
6158948261110583115,60,0,24,0,7,0
7131977402881941682,60,0,24,0,7,0
4422667853732740853,60,0,24,0,7,0
2527043948473227576,0,60,0,24,0,7
4832843645680913123,60,0,24,0,7,0
3830830144736939469,60,0,24,0,7,0
6533596945797765636,60,0,24,0,7,0
752194679061774101,60,0,24,0,7,0
3045050334558079852,60,0,24,0,7,0
815760176960221778,60,0,24,0,7,0
1812517191230394418,60,0,24,0,7,0
8542513102820361049,60,0,24,0,7,0
5617498176877551491,60,0,24,0,7,0
4961100228197364387,60,0,24,0,7,0
4805710420772355934,60,0,24,0,7,0
6975655296038184230,60,0,24,0,7,0
845353131761050336,60,0,24,0,7,0
2968514385177440611,60,0,24,0,7,0
1298971205638818613,60,0,24,0,7,0
3080196082056277042,0,60,0,24,1,6
3509204888124190501,60,0,24,0,7,0
4267579155632310287,60,0,24,0,7,0
3151564570600703560,60,0,24,0,7,0
7114973886890345527,60,0,24,0,7,0
4049658379685781538,60,0,24,0,7,0
3706963076124926642,60,0,24,0,7,0
1513816670033534227,60,0,24,0,7,0
5311697439837459477,60,0,24,0,7,0
173113714660183551,60,0,24,0,7,0
8155057726135006922,60,0,24,0,7,0
2871436819514984784,60,0,24,0,7,0
7826090717874660698,60,0,24,0,7,0
6352876812050536028,60,0,24,0,7,0
4618422978177811321,60,0,24,0,7,0
7120523238505400804,60,0,24,0,7,0
3665728078003507347,60,0,24,0,7,0
8358933082820927791,60,0,24,0,7,0
387220392248313355,60,0,24,0,7,0
685049524857579475,60,0,24,0,7,0
922677094745545948,60,0,24,0,7,0
3388463290798964336,0,60,0,24,0,7
8504647545260410530,60,0,24,0,7,0
2170373964803374223,60,0,24,0,7,0
3568138611405656146,60,0,24,0,7,0
969858390515923502,60,0,24,0,7,0
7722103629108669026,60,0,24,0,7,0
5484740482186213372,60,0,24,0,7,0
6686121439004268836,60,0,24,0,7,0
6639045005250299128,60,0,24,0,7,0
2558488701841643639,60,0,24,0,7,0
4503019481886697696,60,0,24,0,7,0
3075359803340043399,0,60,0,24,0,7
8496394061067745920,60,0,24,0,7,0
3155975026942056635,60,0,24,0,7,0
3537992501980473275,60,0,24,0,7,0
5853179402261622109,60,0,24,0,7,0
9036767735074774918,60,0,24,0,7,0
2696644192611925431,60,0,24,0,7,0
6320797491700879022,60,0,24,0,7,0
2847150131781104655,60,0,24,0,7,0
388508865383559310,60,0,24,0,7,0
2823570362328364381,60,0,24,0,7,0
3135084636706931135,60,0,24,0,7,0
5061944589253283189,60,0,24,0,7,0
8842153594493792797,60,0,24,0,7,0
4882699837263508371,60,0,24,0,7,0
317071197431838664,60,0,24,0,7,0
3928497663655320190,60,0,24,0,7,0
7743096998119031522,60,0,24,0,7,0
1903492784538685014,60,0,24,0,7,0
8236453004101688782,0,60,0,24,0,7
7169713609408913639,60,0,24,0,7,0
4683660238197535839,60,0,24,0,7,0
757369495025202880,60,0,24,0,7,0
1457875571895472465,60,0,24,0,7,0
9003478034329798807,60,0,24,0,7,0
9084612798618943494,60,0,24,0,7,0
1344757467945265829,60,0,24,0,7,0
2970425113455066479,0,60,0,24,0,7
759577923095203297,60,0,24,0,7,0
2885015242785315990,60,0,24,0,7,0
2307649890743275844,0,60,0,24,0,7
713193302403568117,60,0,24,0,7,0
